,doc_id,hotel_name,city,country,zip,num_reviews,overall_ratingsource,neg,neu,pos,compound,cleaniness,room,service,location,value,food,cleaniness_var,room_var,service_var,location_var,value_var,food_var
403,are_dubai_excelsior_creek,excelsior creek,2,0,-1,0,5.0,0.029,0.7519999999999999,0.219,0.9992,0.0,-0.5,0.0,0.5,0.0,0.0,0.0,0.25,0.0,0.25,0.0,0.0
404,are_dubai_coral_oriental_dubai,coral oriental dubai,2,0,-1,14,3.054545455,0.06317861001080302,0.8004692113791863,0.13620705797623334,0.3619732445084624,0.025049513863881885,-0.011545732805185453,0.007584623694634498,0.0,0.00621173928700036,0.005514043932301044,0.001954198091472094,0.003154050614816729,0.0005900017484730078,0.0,0.000578785574544956,0.00027413954040008407
405,are_dubai_savoy_park_apartments,savoy park apartments,2,0,0,6,4.7,0.028181523500810376,0.7695332252836306,0.20228525121555915,0.9576432739059968,0.12317666126418153,-0.05409238249594814,0.0,0.0,0.05895461912479741,0.0,0.021329090149702253,0.030293059098108956,0.0,0.0,0.024329529813049502,0.0
406,are_dubai_ibis_world_trade_centre_dubai,ibis world trade centre dubai,2,0,-1,74,3.834782609,0.04674134106807713,0.8074398566797473,0.14593746800887225,0.7457205169766251,0.0073905117682450455,-0.00558778365466644,0.0003726685764060381,0.0005028780790057382,-0.00022562163812534246,0.00023684659524600616,0.00019377862041456228,0.0002206671247618718,4.0753129194498276e-06,7.5861977513884776e-06,8.716927163391147e-05,4.207223225971912e-06
407,are_dubai_ibis_mall_of_the_emirates,ibis mall of the emirates,2,0,283825,9,4.333333333,0.05759583333333333,0.7707363095238096,0.17166785714285712,0.7252538095238096,0.05297619047619047,-0.028192640692640693,0.0,0.0034632034632034636,-0.017748917748917747,0.010551948051948052,0.0053961167800453515,0.011998832246397183,0.0,0.00011993778227544463,0.006171847182399131,0.0005733412511009915
408,are_dubai_hallmark_hotel,hallmark hotel,2,0,-1,8,3.366666667,0.046100378787878794,0.8093378787878788,0.14465113636363638,0.568840946969697,0.032424242424242425,-0.0075000000000000015,-0.020113636363636365,0.0,-0.010643939393939395,0.013484848484848485,0.004509762396694215,0.005383861340679523,0.003641025309917355,0.0,0.0017858255853994494,0.001636570247933885
409,are_dubai_regent_beach_resort,regent beach resort,2,0,87075,55,3.825,0.041453884558115085,0.8151267408250855,0.14342007532626785,0.8438120872383287,0.010648939946432606,-0.005296810388939855,0.00023356982277889697,0.0010971635096324501,-0.0013829792138224165,0.0,0.0003591358095911012,0.00041216667747509967,2.3748413413550233e-06,2.3372031145930662e-05,7.638310683575348e-05,0.0
410,are_dubai_holiday_inn_express_dubai_internet_city,holiday inn express dubai internet city,2,0,-1,38,3.672222222,0.055667009778692746,0.799554640590153,0.14462549322353752,0.36890804597701154,0.010271916280665636,-0.007801509692914738,0.001320981300394579,-8.673617379884036e-20,0.001020758277577629,0.0006604906501972895,0.00026989123027970396,0.0008206802128224595,6.805467224369396e-05,9.471487105147826e-05,0.0007525728030713264,1.701366806092349e-05
411,are_dubai_avari_dubai_hotel,avari dubai hotel,2,0,50400,19,3.583333333,0.043459569732937686,0.8091754451038575,0.14741135014836795,0.6682620919881305,0.016037869153596156,0.010527059488483823,0.0,0.0,-0.004521689981630635,0.0,0.0024038368425528278,0.0032920053556501133,0.0,0.0,0.0008400024886226475,0.0
412,are_dubai_hawthorn_hotel_deira,hawthorn hotel deira,2,0,-1,15,3.676923077,0.037484207708779436,0.8192957708779444,0.1433345824411135,0.8164739293361886,0.02182264768862577,0.009651719360120924,0.0020783473989167403,0.0,-0.015272704370827561,0.0,0.0037262775414329207,0.0037641259668900295,6.911244656934368e-05,0.0,0.0028908822318040026,0.0
413,are_dubai_seaview_hotel,seaview hotel,2,0,-1,41,3.40952381,0.05670184890412637,0.8072714583078244,0.13598383739439202,0.5183175707113994,0.012973367010174243,-0.008141101027675186,0.0019135431586560778,0.00022495522252058057,-0.00123582995663205,0.0,0.00044817894987443673,0.0005480852690621092,3.0356748859659784e-05,2.125403789849925e-06,0.0001883492649830964,0.0
414,are_dubai_dubai_international_hotel,dubai international hotel,2,0,-1,24,3.833333333,0.06737736984652422,0.8247949142341255,0.10748660848630757,0.27804193499849533,0.02501215305909859,-0.014739924535290164,0.0,0.0,-0.0058681913933192895,0.0,0.0043961763091761715,0.004809681559808538,0.0,0.0,0.00034903798896884054,0.0
415,are_dubai_coral_deira_dubai,coral deira dubai,2,0,-1,50,4.063636364,0.049810618163942486,0.8001061816394252,0.15006169349883255,0.630338232763918,0.010472107467314546,-0.0009028086329302993,0.0017559864247832786,0.0002977850464639208,0.00037341299477221804,0.0023279227838647774,0.00035702148074946585,0.0005056630850485415,4.478375398329581e-05,4.522472628773489e-06,0.0002837198011250671,0.00017392267961583897
416,are_dubai_metropolitan_hotel_deira,metropolitan hotel deira,2,0,-1,41,3.515789474,0.04109062604247747,0.8216816412765484,0.13723117980651617,0.8148193261425553,0.015707307233791656,0.00028445897196527413,0.0014895306168363506,0.00043703242056483205,-5.430580373882546e-05,0.0,0.00033292313008793944,0.0006162285479559107,3.7755601311116595e-05,8.02188813823976e-06,0.0003513251460192639,0.0
417,are_dubai_grand_midwest_hotel_apartments,grand midwest hotel apartments,2,0,125616,19,3.494736842,0.05231266846361186,0.8180999550763702,0.1296145552560647,0.6279092991913747,0.020450947674667354,-0.009679972617978008,0.005936336798870491,0.008278783211397767,-0.015241945834937749,0.0,0.0022436899444148463,0.0022616149425160174,0.00022650929033163567,0.0007772178407329682,0.0015982277842064231,0.0
418,are_dubai_savoy_suites,savoy suites,2,0,-1,13,3.9,0.032785412262156456,0.7808372093023255,0.18634002818886541,0.958980866807611,0.03662203429645291,-0.0046511627906976735,0.0,0.008268733850129198,0.015057552266854594,0.008456659619450317,0.0030367338704359536,0.005568463036381812,0.0,0.0009572074327798143,0.002235417198132508,0.0010012112868693819
419,are_dubai_admiral_plaza_hotel,admiral plaza hotel,2,0,-1,41,3.0620689660000004,0.0498406565003877,0.8221283277332645,0.12801098475058154,0.3878043292840526,0.017464400992985386,0.00017731881923698764,0.0,0.002749944400031256,-0.0016018801805646552,0.0,0.0006683854593526456,0.0009950154709435185,0.0,4.483661953584793e-05,8.718866457394436e-05,0.0
420,are_dubai_emirates_concorde_hotel_residence,emirates concorde hotel residence,2,0,64225,9,3.571428571,0.06851781104801238,0.8049488900361385,0.12661486835312338,0.4210954568921011,0.07143192378091706,0.02266860656122401,0.015065471441310367,0.0,0.005678884873515747,0.0,0.00817584157337958,0.0026186713039790584,0.0022696842974893826,0.0,0.0056005502468413,0.0
421,are_dubai_zagy_arabian_suites,zagy arabian suites,2,0,u a e,13,3.85,0.05343643329850226,0.8131856495994427,0.13359700452803905,0.7415600139324279,0.027609427609427608,-0.00013932427725531308,0.0,0.0,-0.02382445141065831,-0.0024381748519679554,0.0047240436112109645,0.007215548188175771,0.0,0.0,0.0032926792921508198,8.322575252276551e-05
422,are_dubai_al_khaleej_palace_hotel,al khaleej palace hotel,2,0,-1,5,3.65,0.027899999999999998,0.7914412844036698,0.18077339449541285,0.9182392660550458,-0.032241153342070776,-0.06199213630406292,0.0,0.0,-0.013761467889908258,0.0,0.00623695181296153,0.01939828469052801,0.0,0.0,0.008050067935599455,0.0
423,are_dubai_city_centre_hotel_residence,city centre hotel residence,2,0,61871,22,3.071428571,0.03840650985982418,0.8145255405084343,0.14693181278213352,0.7044494891898313,0.017868456482141443,0.006523719014809536,0.009632137483170983,0.0,-0.00915696523323038,0.0,0.0009581152951758139,0.0015649035223213956,0.0008185637871079049,0.0,0.0006541708217269335,0.0
424,are_dubai_city_tower_hotel_aparments,city tower hotel aparments,2,0,54142,3,3.95,0.042950173812282735,0.7453499420625724,0.21169988412514482,0.9794779837775204,0.15017381228273466,-0.11517960602549246,0.0,0.12815758980301276,-0.07833140208574739,0.0,0.02103879189386239,0.024201651787332724,0.0,0.0266679198516587,0.024543234210876123,0.0
425,are_dubai_abc_almanar_hotel_apartment,abc almanar hotel apartment,2,0,pob 62495,3,3.7,0.015892857142857143,0.8699876373626374,0.1141195054945055,0.9181771978021978,0.15631868131868132,-0.15631868131868132,0.0,0.0,0.0,0.0,0.0977421205168458,0.0977421205168458,0.0,0.0,0.0,0.0
426,are_dubai_ascot_hotel,ascot hotel,2,0,-1,22,3.346666667,0.0566947539461467,0.8128182451253483,0.13050324976787375,0.49865789229340757,0.010271587743732588,-0.0017216032188177033,0.0034625502940266173,0.0008027700402352214,-0.009729959764778707,-0.00565807799442897,0.0014583563681483953,0.0008400070386252569,0.00016825256054944361,1.4822113962482952e-05,0.0010715855088017363,0.0007363184715939511
427,are_dubai_najd_hotel_apartments,najd hotel apartments,2,0,-1,3,3.95,0.01661138613861386,0.7880433168316832,0.19491460396039603,0.978948886138614,0.1698019801980198,0.0024752475247524774,0.0,0.0,0.11806930693069306,0.0,0.026745784726987548,0.055572370355847465,0.0,0.0,0.02825678855014214,0.0
428,are_dubai_dubai_nova_hotel,dubai nova hotel,2,0,-1,16,3.628571429,0.03869441401971523,0.8066714129244249,0.15439430449069003,0.6879481562614093,0.038963936554298,-0.001500953308182224,0.0,0.015029816234635514,0.005354752342704151,0.0,0.001761706316202749,0.0020172797190567675,0.0,0.0011709022021905535,0.00023317850156420213,0.0
429,are_dubai_coral_al_khoory_hotel_apartments,coral al khoory hotel apartments,2,0,-1,7,4.057142857,0.05324179943767573,0.7831621368322399,0.16378819119025304,0.6315564198687911,0.10121836925960638,0.010205144225762781,0.0,0.008851400603977924,0.015411850463396857,0.0,0.0070973212935937224,0.009506058653071345,0.0,0.000626778341216806,0.0019002010776488474,0.0
430,are_dubai_capitol_hotel,capitol hotel,2,0,-1,6,2.733333333,0.06658114856429465,0.8230174781523097,0.11072097378277154,0.2633639825218477,0.019194756554307114,-0.025905118601747813,0.0,0.0,-0.048611111111111105,0.0,0.002579070754253812,0.01310725045628046,0.0,0.0,0.007290788735912194,0.0
431,are_dubai_hotel_eureka,hotel eureka,2,0,64103,21,3.48,0.04988828867761452,0.8133500432152118,0.13668625756266206,0.7677119057908384,0.018375859606929466,-0.021917628048551352,0.0023486528127466084,0.004622148735485326,0.008774566908421329,0.0,0.0015164480978050554,0.001734758514347368,6.688810699633216e-05,0.0003389113687302043,0.0005166010621709666,0.0
432,are_dubai_jonrad_hotel,jonrad hotel,2,0,-1,6,4.25,0.047534779834077855,0.8230523292916401,0.12967198468410976,0.6723879387364392,0.06102425015954052,-0.054164007657945115,0.0,0.0,0.024170389278876835,0.0,0.006474162325711905,0.013613931634391356,0.0,0.0,0.00408945402524711,0.0
433,are_dubai_metropolitan_hotel_dubai,metropolitan hotel dubai,2,0,-1,89,3.373770492,0.056371771992441734,0.8075330673944993,0.13604923367625446,0.6113329781650217,0.0046472003746830534,0.0003253097941319652,0.0001643852683113653,0.0006725376240387787,-0.0017015317246264125,0.00017303712453827926,0.0001437326661245625,0.00013654112697986543,1.251682961398876e-06,1.2413098415709006e-05,0.00013347321752252007,2.6947661821628374e-06
434,are_dubai_jormand_hotel_apartments,jormand hotel apartments,2,0,7470,11,3.290909091,0.052853521126760554,0.8358414486921528,0.1107718309859155,0.3524583098591549,0.020894598359387093,0.04798018882525924,0.0,0.0,0.02210184182015168,0.0,0.005097926024830899,0.002848308643905628,0.0,0.0,0.004181360231681662,0.0
435,are_dubai_versailles_hotel,versailles hotel,2,0,33382,16,3.5333333330000003,0.04801354459493996,0.8194293381037566,0.1327142857142857,0.5638225913621262,0.038859073742794674,0.026350910071840306,0.002711758525712014,0.0,0.004117329698725047,0.0,0.002278534705230058,0.003681971810472119,0.00012501178313012055,0.0,0.000971123997727825,0.0
436,are_dubai_ramee_apartment_hotel,ramee apartment hotel,2,0,27053,31,3.210526316,0.05492738433897291,0.8085448420422221,0.13663946698607574,0.728481733792484,0.0246725376235782,-0.0013202847459472707,0.0005036137690726701,0.0037748347375537077,0.0010117645991279773,-0.00034935369566302323,0.0006587722302488813,0.0012473534158562495,8.116058508786584e-06,0.00014433921124801035,0.0004976556485598218,0.00041373005553069404
437,are_dubai_london_crown_apartments_1,london crown apartments 1,2,0,-1,7,3.45,0.05501660735468566,0.8273552787663109,0.11773428232502965,0.4776157176749702,-0.026426782654540668,0.04586793198892843,0.0,0.0,-0.01746408330038223,0.024120205614867538,0.02140258889418226,0.02233537387811861,0.0,0.0,0.002439953644181516,0.0046542745512279
438,are_dubai_ibis_al_barsha,ibis al barsha,2,0,-1,6,3.3,0.054625366568914965,0.8222719941348975,0.1237683284457478,0.5351156891495601,0.12499999999999999,-0.08568548387096774,0.005406891495601173,0.01695381231671554,0.03638196480938416,-0.02126099706744868,0.004427717124895727,0.01247683917353222,0.00020464132951643002,0.0020120222644929094,0.003995431527399145,0.0031642099741144287
439,are_dubai_comfort_inn_hotel,comfort inn hotel,2,0,56352,5,3.8,0.024114323258869908,0.7983521681997371,0.1775335085413929,0.9266211563731931,0.07828045804392716,0.01783367749202177,0.024403979725924535,0.056692322132532384,0.0,0.0,0.02061294229548236,0.015778522052192472,0.0035733253587800144,0.008252619584028984,0.0,0.0
440,are_dubai_moscow_hotel,moscow hotel,2,0,-1,10,2.942857143,0.0565982824427481,0.7886498091603054,0.1548621183206107,0.49149188931297705,0.00011927480916030381,0.020117684478371502,0.005327608142493639,0.0,0.013000954198473282,0.0,0.0029637409511999104,0.0020373015020330337,0.0003122174937196097,0.0,0.0018592729107788002,0.0
441,are_dubai_seven_sands_hotel_apartments,seven sands hotel apartments,2,0,20313,5,3.35,0.05860011954572624,0.8495809922295278,0.0917083084279737,-0.0741193664076509,0.12945094355733924,0.09546580138331483,0.0,0.0,0.0,0.0,0.06896799833516495,0.0770070791144668,0.0,0.0,0.0,0.0
442,are_dubai_chelsea_hotel,chelsea hotel,2,0,-1,14,2.983333333,0.06837044967880085,0.8099428979300498,0.12133083511777301,0.45569896502498225,0.019138115631691648,0.01784439685938615,0.0,0.0024089935760171306,0.007561563169164882,0.0,0.0009754375730142792,0.004930517663278141,0.0,8.704875073937705e-05,0.00045643029320725835,0.0
443,are_dubai_millennium_airport_hotel_dubai,millennium airport hotel dubai,2,0,-1,49,3.262857143,0.05060646108663728,0.8316093979441995,0.11790993636808615,0.5050717939304945,0.007651665658921425,0.007310951791387137,0.0009501597996026605,0.0,-0.0004894762604013706,0.0013772518307371897,0.00018001519873113894,0.00027430589372983306,3.235046393798469e-05,0.0,1.8902710381599674e-05,9.484113026344706e-05
444,are_dubai_ramada_continental_hotel,ramada continental hotel,2,0,-1,8,3.266666667,0.054999441340782114,0.829582681564246,0.11541787709497207,0.5708114525139665,0.030223463687150835,0.03402234636871508,0.02201117318435754,0.0,0.0,0.0,0.004903620361411941,0.002424921194719266,0.0021702318903904375,0.0,0.0,0.0
445,are_dubai_al_hijaz_heritage_motel,al hijaz heritage motel,2,0,-1,7,3.542857143,0.04257259528130672,0.8271039019963703,0.13032350272232304,0.7586791288566243,0.10173422060899376,-0.00473885864085501,0.024248840492034685,0.0,0.010082677959265977,0.03433151845130066,0.01155522369536267,0.017191794452766366,0.004704050121665127,0.0,0.01579827442459098,0.009429225273375981
446,are_dubai_highland_hotel,highland hotel,2,0,-1,40,3.48,0.040449868073878625,0.8282613336531546,0.13136999280402975,0.7292299472295514,0.011544963391929092,-0.0031953534592057014,0.0,0.0035637186032964393,-0.004645969685547522,-0.00013706610012678618,0.0002618004564901487,0.0005816629754661322,0.0,0.00013939854012376082,0.00018817003137106908,5.129264227772531e-05
447,are_dubai_radisson_blu_residence_dubai_marina,radisson blu residence dubai marina,2,0,-1,9,3.666666667,0.04279863247863248,0.8181292307692308,0.13907213675213673,0.9542544273504273,0.05815073815073815,0.05283605283605283,0.012400932400932402,0.0,0.0040714840714840715,0.0,0.010157155078367201,0.009071062788545305,0.0015378312441249506,0.0,0.00016576982544348515,0.0
448,are_dubai_golden_tulip_al_barsha,golden tulip al barsha,2,0,125962,8,3.622222222,0.04714386959603118,0.8357363571934799,0.11694330262225372,0.7338664068036853,0.027710843373493978,-0.018284904323175054,0.0,0.008717221828490431,-0.03238837703756201,0.0,0.0033590936054218117,0.0048402523254312945,0.0,0.0006839096076639906,0.004442170231767107,0.0
449,are_dubai_holiday_inn_downtown_dubai,holiday inn downtown dubai,2,0,-1,35,2.857142857,0.06733972340134191,0.800198137751609,0.13243844995207452,0.4272611118718335,0.012908430818878578,-0.0014951278815444225,0.0009215020854073298,0.0,-0.0015062303163083663,-0.0014729230120165352,0.0007492895827958124,0.0004274803546849703,3.0569979362762076e-05,0.0,7.500946614445894e-05,4.511757605904293e-05
450,are_dubai_marco_polo_hotel,marco polo hotel,2,0,-1,37,3.366666667,0.06257987117552334,0.7969276972624799,0.1404143317230274,0.34137457326892107,0.009637061810974854,0.0021759775382963788,0.00042115694289607334,0.0001279986787233164,-0.0008547008547008549,0.0008010239894297866,0.0005168119206145407,0.0005961847095799297,3.861252302558718e-05,6.225791466867613e-07,4.8198346085201006e-05,2.4382298402396408e-05
451,are_dubai_marriott_executive_apartments_dubai_creek,marriott executive apartments dubai creek,2,0,-1,5,3.6,0.06315571155073389,0.7998672622846205,0.1368040842373963,0.7556145500957244,0.09718297018871365,0.10429391922691221,0.0,0.0,0.02297383535417996,0.0,0.01660079162418964,0.01124313232724807,0.0,0.0,0.0031667826652858133,0.0
452,are_dubai_minc_hotel_apartments_tecom,minc hotel apartments tecom,2,0,-1,1,4.0,0.01653974121996303,0.839456561922366,0.144003696857671,0.9843879852125693,0.3333333333333333,0.1281577325939618,0.0,0.0,0.0,0.0,0.06445318357605113,0.03284880884725083,0.0,0.0,0.0,0.0
453,are_dubai_panorama_hotel_bur_dubai,panorama hotel bur dubai,2,0,-1,16,3.145454545,0.061770824341821316,0.8186124298662063,0.11992015537332756,0.43626271040138104,0.032561262168512926,-0.0004795473073418687,0.003836378458734954,0.0,0.003836378458734954,-0.012779935740660815,0.0022532560366452423,0.0015261875338953511,0.00025020259453697487,0.0,0.00025020259453697487,0.0009995392431834662
454,are_dubai_nihal_hotel,nihal hotel,2,0,63833,17,2.8428571430000003,0.0773517034068136,0.8082541750166999,0.11445357381429527,0.0481562458249833,0.004851808880919733,-0.011707625777871532,0.0,0.00334001336005344,0.00501002004008016,0.0,0.0024892965673410203,0.0024024360841150547,0.0,0.00020080240641603844,0.00023984731877471272,0.0
455,are_dubai_regent_palace_hotel,regent palace hotel,2,0,-1,33,2.666666667,0.06751016228139278,0.8213248778950686,0.11118906570033087,0.3918620923270837,0.005626955366990029,-0.0016655787886290486,0.00045465799365279434,0.0035562357919376986,-0.0012379301807378062,0.0,0.0006413222990541669,0.0002345541042785996,7.028272300541069e-06,0.00020926250467099102,4.404843834552592e-05,0.0
456,are_dubai_oaks_liwa_heights,oaks liwa heights,2,0,4443,4,3.32,0.05385802245563202,0.8545563201738502,0.09192756247736328,-0.04699282868525889,0.06754798985874684,-0.020161777133888698,0.0,0.012133285041651577,0.058251841120367014,0.0,0.03303781351496323,0.0501305028332738,0.0,0.0007360830295098296,0.010251549930213037,0.0
457,are_dubai_grandeur_hotel,grandeur hotel,2,0,49521,21,3.7,0.05918032786885247,0.8215450258252864,0.11912620705142601,0.4938316415899393,0.01736006014509027,-0.007440025776467257,0.00035149728077798066,0.0,-0.0037981233950731795,0.0,0.0008339276046616435,0.0018448950270141388,2.7181074446749215e-06,0.0,0.00033279370431892643,0.0
458,are_dubai_lords_hotel,lords hotel,2,0,-1,8,3.25,0.0313993265993266,0.7996734006734008,0.1692767676767677,0.721327542087542,0.039057239057239054,0.0032323232323232336,0.0,0.007407407407407407,0.008754208754208752,0.0,0.002536883991429446,0.007756650681903207,0.0,0.0004938271604938271,0.0020613769569998524,0.0
459,are_dubai_al_bustan_centre_residence,al bustan centre residence,2,0,-1,13,3.08,0.06233227848101265,0.8283774864376129,0.10933499095840869,0.45765931283905964,0.033273056057866186,-0.016184448462929477,0.0029837251356238698,0.0,-0.015521398432790838,0.0,0.006444158499804345,0.004227671520458847,0.00012463661958935147,0.0,0.003372793330332185,0.0
460,are_dubai_k_porte_inn_hotel,k porte inn hotel,2,0,-1,50,3.08125,0.06026784415584418,0.816589090909091,0.123206961038961,0.31290304415584413,0.007996003996003996,-0.007172827172827172,0.00034965034965034965,0.0022297702297702296,0.00031768231768231764,0.0,0.0003211267533665136,0.0003347750271706317,6.235023717541198e-06,0.00012203420954669703,0.00011464293149408036,0.0
461,are_dubai_dolphin_hotel_apartments,dolphin hotel apartments,2,0,-1,9,3.833333333,0.032273051224944324,0.8361033407572384,0.13180178173719376,0.8948743875278397,0.066450698521968,0.011216845515286499,0.0,0.0,-0.02530876695687386,0.0,0.006924995165764175,0.007910704562046933,0.0,0.0,0.0037547006461211884,0.0
462,are_dubai_lotus_hotel_dubai,lotus hotel dubai,2,0,63833,12,3.054545455,0.07234766807995155,0.7946050878255603,0.13284251968503935,0.3814287704421563,0.047676732716102795,-0.01708921000259583,0.004845548152634767,0.0,0.0036341611144760752,0.0,0.002533222793773205,0.006817821810984762,0.0003052313796935285,0.0,0.002479376049200112,0.0
463,are_dubai_sapphire_hotel_apartments,sapphire hotel apartments,2,0,-1,2,3.9,0.03844703389830508,0.7959290254237288,0.1656239406779661,0.907886970338983,0.2163665254237288,0.1194385593220339,0.0,0.0,0.0,0.0,0.0629344875529661,0.08398346324242316,0.0,0.0,0.0,0.0
464,are_dubai_city_seasons_suites,city seasons suites,2,0,182002,5,3.866666667,0.09034759916492693,0.74410751565762,0.165544885177453,-0.10804999999999994,0.041157172681181034,-0.015806740232627497,0.0,0.0,0.0,0.0,0.004553569371664531,0.0014991182206905887,0.0,0.0,0.0,0.0
465,are_dubai_regal_plaza_dubai,regal plaza dubai,2,0,26843,21,3.1,0.055673263067326305,0.8215852871585287,0.12279135297913527,0.4087416218541622,0.011110383719734022,-0.01154058376275403,0.002094887166010456,0.003479009043553078,-0.005368148362901793,0.0,0.002076209405118949,0.0024716158976602434,7.37963536882303e-05,0.00012757361124247148,0.0006539661782383332,0.0
466,are_dubai_ambassador_hotel,ambassador hotel,2,0,-1,2,3.6,0.025549019607843136,0.7962424242424243,0.1782085561497326,0.9236124777183601,0.22281639928698752,0.20632798573975045,0.0,0.0,0.0,0.0,0.12172527413169126,0.127713713098268,0.0,0.0,0.0,0.0
467,are_dubai_dubai_concorde_residence_hotel,dubai concorde residence hotel,2,0,64225,0,4.8,0.04,0.819,0.141,0.9961000000000001,0.5,0.5,0.0,0.0,-0.5,0.0,0.25,0.25,0.0,0.0,0.25,0.0
468,are_dubai_mayfair_hotel,mayfair hotel,2,0,33315,9,2.942857143,0.04620577121264171,0.8238852627962899,0.12990896599106838,0.3739538646513226,0.07204646950438774,-0.07376409231441866,0.0,0.0,-0.00546516348646201,0.0,0.004811126683623382,0.004955698589485014,0.0,0.0,0.0041438250699990875,0.0
469,are_dubai_landmark_plaza_hotel,landmark plaza hotel,2,0,-1,25,3.461538462,0.0682675644028103,0.8075620608899297,0.12400526932084308,0.4664600702576112,0.019291930494116285,-0.0005131986006302937,0.006700494405412438,0.0008818342151675485,0.0024937115101049535,0.0023780611212305203,0.0006787398757770139,0.0010092723786835776,0.0008227986865961813,2.0218421159044324e-05,0.0003855022366786713,0.0001470345421040121
470,are_dubai_grand_moov_hotel,grand moov hotel,2,0,14441,50,2.995918367,0.06370522930068478,0.811525835235526,0.12473635609047519,0.5324307117659265,0.012075598193049946,-0.0016002362443532812,0.0033521158235829333,0.0001975353967468514,0.00010375596596804318,-0.0001616198700656057,0.00033788847942614863,0.0005281635887283526,0.0002275062162163708,1.9900318813647357e-06,7.921108088741043e-05,1.3321701024011858e-06
471,are_dubai_lotus_boutique_hotel,lotus boutique hotel,2,0,-1,12,2.854545455,0.060415245737211645,0.7767321965897692,0.1630356068204614,0.7752442828485456,0.021887089840951425,-0.0163347184410374,0.0,0.00906290299469838,-0.0018985528012609256,0.0,0.005680769459217932,0.003185826079963428,0.0,0.0012326873256865555,4.685853560928422e-05,0.0
472,are_dubai_seashell_inn,seashell inn,2,0,101,12,3.044444444,0.06620735952262558,0.8219094977623074,0.11206514172053704,0.3019648930880159,0.010762236271932941,-0.018008098316402637,0.0,0.0074589756340129295,0.007956240676280457,0.0,0.001773777898579096,0.0053017058084855444,0.0,0.0007232721276143814,0.0008229229540856963,0.0
473,are_dubai_dubai_grand_hotel,dubai grand hotel,2,0,34150,16,3.1,0.07321973785659212,0.8289385762014904,0.09783705988177849,0.31920778720123366,0.016533881607127557,0.0214455010137354,0.00375510437191239,0.0,-0.011964933321910962,-0.006110968331477198,0.0042700027386829075,0.00330727846996524,0.00011919320816684895,0.0,0.0008780211550189287,0.00040267860578557433
474,are_dubai_san_marco_hotel,san marco hotel,2,0,-1,27,3.0190476189999997,0.054007784697508894,0.8123118327402136,0.13366147686832738,0.5475646574733096,0.014886795925880476,-0.0035587188612099642,0.005767578844029943,0.005084979752116824,0.001096760338691864,-0.001357528531108111,0.000868137581759872,0.0010553483081346571,0.0002819311492084903,0.0001888574334722145,0.0005967076167706087,0.0005033801361412017
475,are_dubai_st_george_hotel_dubai,st george hotel dubai,2,0,-1,12,3.4,0.06452970922882428,0.8354655499367889,0.0999522756005057,0.29252910872313526,0.013206610077659383,-0.004785985190536392,0.0,0.0,0.0,-0.009504244175546324,0.0032736498678386963,0.003898550098995806,0.0,0.0,0.0,0.001174298545529282
476,are_dubai_al_khaleej_hotel,al khaleej hotel,2,0,-1,7,3.52,0.036772789738891434,0.8126523133302795,0.15079615208428768,0.966165826843793,0.06794930523744083,-0.040871379854430706,0.0,0.0024940194431719858,0.0582786176006515,0.0,0.015566876301210175,0.023896849376738912,0.0,4.9761063863359215e-05,0.01626806481992032,0.0
477,are_dubai_ramee_guestline_hotel_apartment_3,ramee guestline hotel apartment 3,2,0,-1,1,2.9,0.08706134969325154,0.828590490797546,0.08451840490797545,-0.6513355828220858,0.05674846625766871,0.0,0.0,0.05674846625766871,-0.05674846625766871,0.0,0.006440776845195527,0.0,0.0,0.006440776845195527,0.006440776845195527,0.0
478,are_dubai_new_penninsula_hotel,new penninsula hotel,2,0,-1,10,3.3,0.05822,0.8476039999999999,0.094176,0.3917496,-0.016125,-0.0155,0.0,0.0,0.0,0.0,0.005714713541666666,0.005102749999999999,0.0,0.0,0.0,0.0
479,are_dubai_number_one_tower_suites,number one tower suites,2,0,-1,2,3.3,0.051728491620111734,0.822017877094972,0.1253709497206704,0.9568435754189945,-0.09385474860335194,-0.25,0.0,0.25,0.0,0.0,0.10619955681782714,0.05594917449517804,0.0,0.05594917449517804,0.0,0.0
480,are_dubai_grand_palace_hotel_apartments,grand palace hotel apartments,2,0,27961,0,3.6,0.060000000000000005,0.846,0.095,0.9229,0.5,0.0,0.0,0.0,0.5,0.0,0.25,0.0,0.0,0.0,0.25,0.0
481,are_dubai_coral_boutique_hotel_apartments,coral boutique hotel apartments,2,0,24948,1,2.3,0.03164478114478115,0.8527087542087542,0.11564646464646465,0.9257242424242426,0.0,0.24859708193041527,0.0,0.0,0.0,0.0,0.0,0.12360101828863519,0.0,0.0,0.0,0.0
482,are_dubai_panorama_deira,panorama deira,2,0,-1,18,2.68,0.08383949044585987,0.8172815286624204,0.09895891719745223,0.24340480891719743,0.020891719745222928,-0.016847133757961784,0.0,0.005509554140127389,0.0023089171974522297,-0.00896496815286624,0.004141206539819061,0.003073460383788389,0.0,0.0005075266745101223,0.0002645530751754635,0.0009878724796137776
483,are_dubai_fortune_hotel,fortune hotel,2,0,-1,10,3.04,0.0656102189781022,0.8240109489051096,0.11048394160583942,0.27205467153284674,0.029318734793187348,-0.013686131386861311,-0.020194647201946473,0.011982968369829683,-0.015085158150851583,0.004440389294403893,0.0018216947567205974,0.009051905180528178,0.004486061531721929,0.0007206438216681168,0.001223145730844596,0.00021688762794442373
